review_id,review_text,rating,review_date,review_year,review_month,bank_code,bank_name,user_name,thumbs_up,text_length,source,sentiment_label,clean_text,tokens,tokens_nostop,nouns,tb_polarity,tb_subjectivity,tb_sentiment,vader_compound,vader_sentiment
56341d93-af91-4345-9820-1a83d898f21a,good,5,2025-08-29,2025,8,Awash,Awash Bank,Sisay Sisay,0,4,Google Play,positive,good,['good'],['good'],[],0.7,0.6000000000000001,positive,0.4404,positive
bf984192-18cd-451a-a386-76919593af45,exellent service thankyou!!!!,5,2025-08-29,2025,8,Awash,Awash Bank,Keriyate Rahimeto,0,29,Google Play,positive,exellent service thankyou!!!!,"['exellent', 'service', 'thankyou!!!!']","['exellent', 'service', 'thankyou!!!!']","['exellent', 'service']",0.0,0.0,neutral,0.0,neutral
c74207b6-5349-42bc-aac8-cba14554f3e6,greate app,5,2025-08-29,2025,8,Awash,Awash Bank,Hadgu Niguss,0,10,Google Play,positive,greate app,"['greate', 'app']","['greate', 'app']",['app'],0.0,0.0,neutral,0.0,neutral
9b6bb613-c19d-4d4e-ab51-5eb819784531,i have used most of in your compan,5,2025-08-29,2025,8,Awash,Awash Bank,Daniel Jalamo,0,34,Google Play,positive,i have used most of in your compan,"['i', 'have', 'used', 'most', 'of', 'in', 'your', 'compan']","['used', 'compan']",['compan'],0.5,0.5,positive,0.0,neutral
0e8490b1-a84b-44f8-b0a2-a9ba685df43a,HaderaSebah,5,2025-08-29,2025,8,Awash,Awash Bank,Sebah Degu,0,11,Google Play,positive,haderasebah,['haderasebah'],['haderasebah'],[],0.0,0.0,neutral,0.0,neutral
52687d62-ce8a-4bff-87d1-4d9bf9a6b2a2,Alright branch service first,5,2025-08-29,2025,8,Awash,Awash Bank,Hawaria Getahun,0,28,Google Play,positive,alright branch service first,"['alright', 'branch', 'service', 'first']","['alright', 'branch', 'service', 'first']","['branch', 'service']",0.25,0.3333333333333333,positive,0.25,positive
5cd85230-b9d1-4d31-90c4-8f5210397bda,nice job,5,2025-08-29,2025,8,Awash,Awash Bank,Yusuf Mamud,0,8,Google Play,positive,nice job,"['nice', 'job']","['nice', 'job']",['job'],0.6,1.0,positive,0.4215,positive
13421215-1920-42a0-bdab-b3808b3661ed,SUBSCRIBE,5,2025-08-28,2025,8,Awash,Awash Bank,Mohamed Abdi omar,0,9,Google Play,positive,subscribe,['subscribe'],['subscribe'],[],0.0,0.0,neutral,0.0,neutral
33ff04f1-0fad-40a8-b301-76a8eb06f7f3,interesting,5,2025-08-26,2025,8,Awash,Awash Bank,areaya Shiferaw,0,11,Google Play,positive,interesting,['interesting'],['interesting'],[],0.5,0.5,positive,0.4019,positive
6813a5cf-b090-402b-ba49-85dfea171830,not good I can't load it,3,2025-08-24,2025,8,Awash,Awash Bank,Chala Gude,0,24,Google Play,neutral,not good i can't load it,"['not', 'good', 'i', ""can't"", 'load', 'it']","['good', ""can't"", 'load']",[],-0.35,0.6000000000000001,negative,-0.3412,negative
5dfe1ea4-a145-438c-b340-6ccda814caaa,all of time 📈,5,2025-08-24,2025,8,Awash,Awash Bank,Sabona Nuradin,0,13,Google Play,positive,all of time 📈,"['all', 'of', 'time', '📈']","['time', '📈']",['time'],0.0,0.0,neutral,0.0,neutral
6fb5fee4-8445-4cc4-8a7d-d683251ede4c,good👍,5,2025-08-23,2025,8,Awash,Awash Bank,Aditya Shukri,0,5,Google Play,positive,good👍,['good👍'],['good👍'],[],0.0,0.0,neutral,0.0,neutral
1f1e4331-afa4-4c11-b531-8e2f2c9fd044,easy to use features,5,2025-08-22,2025,8,Awash,Awash Bank,Wondoseen Mengistu,4,20,Google Play,positive,easy to use features,"['easy', 'to', 'use', 'features']","['easy', 'use', 'features']",['features'],0.43333333333333335,0.8333333333333334,positive,0.4404,positive
c4d13587-5217-490e-9fe6-bf1f34ba5399,it's amaizing,5,2025-08-22,2025,8,Awash,Awash Bank,Getaneh Goofta,0,13,Google Play,positive,it's amaizing,"[""it's"", 'amaizing']",['amaizing'],[],0.0,0.0,neutral,0.0,neutral
a365a2df-4525-4460-aaba-daf5755532af,wow,5,2025-08-22,2025,8,Awash,Awash Bank,Tadele Asefa,0,3,Google Play,positive,wow,['wow'],['wow'],[],0.1,1.0,neutral,0.5859,positive
9195d4bc-d85f-49c9-9a63-c2e543abf88a,wawu,5,2025-08-22,2025,8,Awash,Awash Bank,Solomon Asefa,0,4,Google Play,positive,wawu,['wawu'],['wawu'],['wawu'],0.0,0.0,neutral,0.0,neutral
2b3b9da8-083f-4b5a-9c9a-18d40045fa32,excellent thank you!!!,5,2025-08-21,2025,8,Awash,Awash Bank,Kiya Tamene,0,22,Google Play,positive,excellent thank you!!!,"['excellent', 'thank', 'you!!!']","['excellent', 'thank', 'you!!!']",[],1.0,1.0,positive,0.795,positive
92535ce9-91e6-4230-af2e-cdc782d1e2d9,It good and the pending futures like fuel payment should be included swiftly,4,2025-08-21,2025,8,Awash,Awash Bank,HINTSA GIRMAY,4,76,Google Play,positive,it good and the pending futures like fuel payment should be included swiftly,"['it', 'good', 'and', 'the', 'pending', 'futures', 'like', 'fuel', 'payment', 'should', 'be', 'included', 'swiftly']","['good', 'pending', 'futures', 'like', 'fuel', 'payment', 'included', 'swiftly']","['futures', 'fuel', 'payment']",0.7,0.6000000000000001,positive,0.765,positive
b3b187d6-8879-4d90-865e-61e78e5f6bc4,"""This app is very useful. If we face any complications related to transferring or receiving money, we don’t need to visit the bank. We can simply use the app to view our transaction history and resolve the issue.""",5,2025-08-21,2025,8,Awash,Awash Bank,Meskerem Gashew,7,213,Google Play,positive,"""this app is very useful. if we face any complications related to transferring or receiving money, we don’t need to visit the bank. we can simply use the app to view our transaction history and resolve the issue.""","['""this', 'app', 'is', 'very', 'useful.', 'if', 'we', 'face', 'any', 'complications', 'related', 'to', 'transferring', 'or', 'receiving', 'money,', 'we', 'don’t', 'need', 'to', 'visit', 'the', 'bank.', 'we', 'can', 'simply', 'use', 'the', 'app', 'to', 'view', 'our', 'transaction', 'history', 'and', 'resolve', 'the', 'issue.""']","['""this', 'app', 'useful.', 'face', 'complications', 'related', 'transferring', 'receiving', 'money,', 'don’t', 'need', 'visit', 'bank.', 'simply', 'use', 'app', 'view', 'transaction', 'history', 'resolve', 'issue.""']","['app', 'complications', 'money', 'bank', 'app', 'transaction', 'history', 'issue']",0.13,0.2523809523809524,positive,0.6997,positive
72fadc77-376a-4ba6-8784-faac25e45998,ok,5,2025-08-20,2025,8,Awash,Awash Bank,Dejene demisu Demeke,0,2,Google Play,positive,ok,['ok'],['ok'],[],0.5,0.5,positive,0.296,positive
73ec4d31-fcf5-4dd8-82ae-1694ef71624a,mobal banking,5,2025-08-19,2025,8,Awash,Awash Bank,Tadelech Seyoum,0,13,Google Play,positive,mobal banking,"['mobal', 'banking']","['mobal', 'banking']",['banking'],0.0,0.0,neutral,0.0,neutral
e1fb3ac3-4da4-4413-b4fa-cd0d782aedc0,"the worst banking experience, the app keeps crushing you guys better find a good developer",1,2025-08-18,2025,8,Awash,Awash Bank,Leta Fikadu,2,90,Google Play,negative,"the worst banking experience, the app keeps crushing you guys better find a good developer","['the', 'worst', 'banking', 'experience,', 'the', 'app', 'keeps', 'crushing', 'you', 'guys', 'better', 'find', 'a', 'good', 'developer']","['worst', 'banking', 'experience,', 'app', 'keeps', 'crushing', 'guys', 'better', 'find', 'good', 'developer']","['banking', 'experience', 'app', 'guys', 'developer']",0.15,0.75,positive,-0.2023,negative
9c09f224-847c-483e-93dd-c36080eaca67,"Awash Bank Birr Pro — Safe and reliable - Strong encryption and secure channels for all transactions - Multi factor protection with PIN, OTP and biometric login - Real time fraud monitoring and instant transaction alerts",5,2025-08-17,2025,8,Awash,Awash Bank,Gemechu Tesfaye,6,220,Google Play,positive,"awash bank birr pro — safe and reliable - strong encryption and secure channels for all transactions - multi factor protection with pin, otp and biometric login - real time fraud monitoring and instant transaction alerts","['awash', 'bank', 'birr', 'pro', '—', 'safe', 'and', 'reliable', '-', 'strong', 'encryption', 'and', 'secure', 'channels', 'for', 'all', 'transactions', '-', 'multi', 'factor', 'protection', 'with', 'pin,', 'otp', 'and', 'biometric', 'login', '-', 'real', 'time', 'fraud', 'monitoring', 'and', 'instant', 'transaction', 'alerts']","['awash', 'bank', 'birr', 'pro', '—', 'safe', 'reliable', '-', 'strong', 'encryption', 'secure', 'channels', 'transactions', '-', 'multi', 'factor', 'protection', 'pin,', 'otp', 'biometric', 'login', '-', 'real', 'time', 'fraud', 'monitoring', 'instant', 'transaction', 'alerts']","['encryption', 'channels', 'transactions', 'factor', 'protection', 'login', 'time', 'fraud', 'monitoring', 'transaction', 'alerts']",0.3066666666666667,0.56,positive,0.5859,positive
c34be974-7a71-4654-b8b5-b2966c5d9ab8,bedt app ever,5,2025-08-16,2025,8,Awash,Awash Bank,Abinu Zewdu,0,13,Google Play,positive,bedt app ever,"['bedt', 'app', 'ever']","['bedt', 'app', 'ever']",[],0.0,0.0,neutral,0.0,neutral
3802099e-0673-421c-9c59-de2197f31e3d,good app,5,2025-08-16,2025,8,Awash,Awash Bank,Negumma Wekgari,0,8,Google Play,positive,good app,"['good', 'app']","['good', 'app']",['app'],0.7,0.6000000000000001,positive,0.4404,positive
58b8b6db-21ca-455d-97ca-bdf953cc3104,Excellent App,5,2025-08-15,2025,8,Awash,Awash Bank,bona bedaso,0,13,Google Play,positive,excellent app,"['excellent', 'app']","['excellent', 'app']",[],1.0,1.0,positive,0.5719,positive
8dd678a4-b4ec-48bd-957f-4d6198754bd6,Amazing,5,2025-08-15,2025,8,Awash,Awash Bank,Basha Kesim,0,7,Google Play,positive,amazing,['amazing'],['amazing'],[],0.6000000000000001,0.9,positive,0.5859,positive
4d8f2b5b-2d74-4ae4-ab17-0ed8ef3965a0,its best and trustworthy app i like,5,2025-08-13,2025,8,Awash,Awash Bank,Abinet Daniel,1,35,Google Play,positive,its best and trustworthy app i like,"['its', 'best', 'and', 'trustworthy', 'app', 'i', 'like']","['best', 'trustworthy', 'app', 'like']",['app'],1.0,0.3,positive,0.8834,positive
4f3a01eb-ded8-4035-8b50-70509c391cdf,ok,5,2025-08-12,2025,8,Awash,Awash Bank,Zeinadin999,0,2,Google Play,positive,ok,['ok'],['ok'],[],0.5,0.5,positive,0.296,positive
af3f8b9e-3a53-4137-be59-2029efbde13a,good,5,2025-08-11,2025,8,Awash,Awash Bank,My_sad 21,0,4,Google Play,positive,good,['good'],['good'],[],0.7,0.6000000000000001,positive,0.4404,positive
6d256af9-c843-47d5-ac68-a0007976845e,I have a great experience,5,2025-08-11,2025,8,Awash,Awash Bank,Aklilu Admasu,0,25,Google Play,positive,i have a great experience,"['i', 'have', 'a', 'great', 'experience']","['great', 'experience']",['experience'],0.8,0.75,positive,0.6249,positive
37363722-0461-4ef1-84ce-ccacd4c3adca,best app,5,2025-08-11,2025,8,Awash,Awash Bank,Manisa,0,8,Google Play,positive,best app,"['best', 'app']","['best', 'app']",['app'],1.0,0.3,positive,0.6369,positive
b34e23da-9579-4d87-a051-7eba31b0db19,the Best app,5,2025-08-11,2025,8,Awash,Awash Bank,Tekle Madana,0,12,Google Play,positive,the best app,"['the', 'best', 'app']","['best', 'app']",['app'],1.0,0.3,positive,0.6369,positive
b32b5759-9dd3-416d-9bfa-600f84736117,power full 💪,5,2025-08-10,2025,8,Awash,Awash Bank,Bilal Husen,0,12,Google Play,positive,power full 💪,"['power', 'full', '💪']","['power', 'full', '💪']",[],0.35,0.55,positive,0.0,neutral
5c95a578-6000-49d9-973d-22721dba47dd,it is not flexible,1,2025-08-09,2025,8,Awash,Awash Bank,Begizew Zerihun,1,18,Google Play,negative,it is not flexible,"['it', 'is', 'not', 'flexible']",['flexible'],[],0.0,0.0,neutral,-0.1695,negative
fcf9af83-8a5c-4f6f-a625-8e84a11e3e64,good,5,2025-08-09,2025,8,Awash,Awash Bank,Almaz Efrem,0,4,Google Play,positive,good,['good'],['good'],[],0.7,0.6000000000000001,positive,0.4404,positive
ecbdda42-0066-4157-9c2b-724029e05a0b,👍,5,2025-08-07,2025,8,Awash,Awash Bank,Tsegaye Solomon,0,1,Google Play,positive,👍,['👍'],['👍'],[],0.0,0.0,neutral,0.0,neutral
e3ecbd98-7094-4a8a-b6b1-0a9a58c69e3f,fast,5,2025-08-06,2025,8,Awash,Awash Bank,Abdulkarim Abdala,0,4,Google Play,positive,fast,['fast'],['fast'],[],0.2,0.6,positive,0.0,neutral
60209a8b-bbb8-426d-a43c-c3d94df4fa83,"the app says in my is note anymore compatible,please make the app for all divse",2,2025-08-03,2025,8,Awash,Awash Bank,Anmut Lingerew,1,79,Google Play,negative,"the app says in my is note anymore compatible,please make the app for all divse","['the', 'app', 'says', 'in', 'my', 'is', 'note', 'anymore', 'compatible,please', 'make', 'the', 'app', 'for', 'all', 'divse']","['app', 'says', 'note', 'anymore', 'compatible,please', 'make', 'app', 'divse']","['app', 'note', 'app', 'divse']",0.0,0.0,neutral,0.0,neutral
75c5fdcb-6e4c-4ab5-9b33-5a2654e038cf,excellent application,5,2025-08-03,2025,8,Awash,Awash Bank,ebisa KORISHA,0,21,Google Play,positive,excellent application,"['excellent', 'application']","['excellent', 'application']",['application'],1.0,1.0,positive,0.5719,positive
20d02d70-9850-4586-941d-68b4c96e613f,very supportive and eazy to use,5,2025-08-02,2025,8,Awash,Awash Bank,Abraham Mebrie,0,31,Google Play,positive,very supportive and eazy to use,"['very', 'supportive', 'and', 'eazy', 'to', 'use']","['supportive', 'eazy', 'use']",[],0.65,1.0,positive,0.3597,positive
3a8d9378-1fcc-4b7c-948b-0aa9de9e6c8d,🥳🤩,5,2025-08-01,2025,8,Awash,Awash Bank,kaku Nabiyu,0,2,Google Play,positive,🥳🤩,['🥳🤩'],['🥳🤩'],[],0.0,0.0,neutral,0.0,neutral
d2a48b00-dea5-4f5e-9a2e-dad241bf9bfd,"Tajaajilli Baankiinbkun kennu KEESSATTI gaheen AwashBirr pro App Kun GARMALEE guddaadha. App Kun itti fayyadamuuf salphaa, Afaanota gara garaatiin hojjechuu fi neetwoorkii salphaa keessatti hojjechuu danda'uu isaa dabalata.",5,2025-08-01,2025,8,Awash,Awash Bank,hachalu adaba,0,223,Google Play,positive,"tajaajilli baankiinbkun kennu keessatti gaheen awashbirr pro app kun garmalee guddaadha. app kun itti fayyadamuuf salphaa, afaanota gara garaatiin hojjechuu fi neetwoorkii salphaa keessatti hojjechuu danda'uu isaa dabalata.","['tajaajilli', 'baankiinbkun', 'kennu', 'keessatti', 'gaheen', 'awashbirr', 'pro', 'app', 'kun', 'garmalee', 'guddaadha.', 'app', 'kun', 'itti', 'fayyadamuuf', 'salphaa,', 'afaanota', 'gara', 'garaatiin', 'hojjechuu', 'fi', 'neetwoorkii', 'salphaa', 'keessatti', 'hojjechuu', ""danda'uu"", 'isaa', 'dabalata.']","['tajaajilli', 'baankiinbkun', 'kennu', 'keessatti', 'gaheen', 'awashbirr', 'pro', 'app', 'kun', 'garmalee', 'guddaadha.', 'app', 'kun', 'itti', 'fayyadamuuf', 'salphaa,', 'afaanota', 'gara', 'garaatiin', 'hojjechuu', 'fi', 'neetwoorkii', 'salphaa', 'keessatti', 'hojjechuu', ""danda'uu"", 'isaa', 'dabalata.']","['guddaadha', 'salphaa', 'garaatiin']",0.0,0.0,neutral,0.0,neutral
30798ced-36ec-425a-acdd-b809048b0258,interesting apps,5,2025-08-01,2025,8,Awash,Awash Bank,GENENE,0,16,Google Play,positive,interesting apps,"['interesting', 'apps']","['interesting', 'apps']",['apps'],0.5,0.5,positive,0.4019,positive
b2b00705-3096-437c-bf85-d83c4767da9a,at all not worK properly !!!,5,2025-08-01,2025,8,Awash,Awash Bank,Tadesse Fikre,0,28,Google Play,positive,at all not work properly !!!,"['at', 'all', 'not', 'work', 'properly', '!!!']","['work', 'properly', '!!!']",[],0.0,0.1,neutral,0.0,neutral
e820683f-beb2-4cd7-9175-200d6490d5f0,Oro koo,5,2025-08-01,2025,8,Awash,Awash Bank,Abdurazak Rashad,0,7,Google Play,positive,oro koo,"['oro', 'koo']","['oro', 'koo']","['Oro', 'koo']",0.0,0.0,neutral,0.0,neutral
a081220d-d45b-498b-b8b8-1d982ea320ac,This app is very useful and I am enjoying and delighted with it,5,2025-07-31,2025,7,Awash,Awash Bank,Gamachu Tsegaye,5,63,Google Play,positive,this app is very useful and i am enjoying and delighted with it,"['this', 'app', 'is', 'very', 'useful', 'and', 'i', 'am', 'enjoying', 'and', 'delighted', 'with', 'it']","['app', 'useful', 'enjoying', 'delighted']",['app'],0.5299999999999999,0.4333333333333333,positive,0.8718,positive
cd9e8de8-7a19-4b87-aea0-e470894374b9,the best bank,5,2025-07-30,2025,7,Awash,Awash Bank,Gemechu Tesfaye,0,13,Google Play,positive,the best bank,"['the', 'best', 'bank']","['best', 'bank']",['bank'],1.0,0.3,positive,0.6369,positive
9b3c77e0-d40d-4bc6-8a1f-156764937f87,good app,5,2025-07-29,2025,7,Awash,Awash Bank,Roza Alem,0,8,Google Play,positive,good app,"['good', 'app']","['good', 'app']",['app'],0.7,0.6000000000000001,positive,0.4404,positive
8c7cee76-d674-4d08-b092-6faae814a623,very good,5,2025-07-29,2025,7,Awash,Awash Bank,Yared Gashaw,0,9,Google Play,positive,very good,"['very', 'good']",['good'],[],0.9099999999999999,0.7800000000000001,positive,0.4927,positive
089ce370-25ad-435e-9b7d-073564fdab98,"I couldn't update... the ""enable"" option doesn't even respond.",1,2025-07-28,2025,7,Awash,Awash Bank,Eyob,2,62,Google Play,negative,"i couldn't update... the ""enable"" option doesn't even respond.","['i', ""couldn't"", 'update...', 'the', '""enable""', 'option', ""doesn't"", 'even', 'respond.']","['update...', '""enable""', 'option', 'even', 'respond.']",['option'],0.0,0.0,neutral,0.0,neutral
09dc0600-45a8-43f9-9421-727abdd2e9af,good,5,2025-07-28,2025,7,Awash,Awash Bank,Jewabulah delilo,0,4,Google Play,positive,good,['good'],['good'],[],0.7,0.6000000000000001,positive,0.4404,positive
b0fcd2a6-c1cc-4fe2-ad6c-168ec8714da7,wow,5,2025-07-27,2025,7,Awash,Awash Bank,Dibora Tamasgen,0,3,Google Play,positive,wow,['wow'],['wow'],[],0.1,1.0,neutral,0.5859,positive
6c028b8d-a01e-4755-9887-b7bac0e58402,MashaALLAH it's an Excellent App.,5,2025-07-27,2025,7,Awash,Awash Bank,Ismail Kedir,0,33,Google Play,positive,mashaallah it's an excellent app.,"['mashaallah', ""it's"", 'an', 'excellent', 'app.']","['mashaallah', 'excellent', 'app.']",[],1.0,1.0,positive,0.5719,positive
da184d89-87fd-460f-bdd3-62c2b183602b,Good application,5,2025-07-27,2025,7,Awash,Awash Bank,Selamawit Abush,0,16,Google Play,positive,good application,"['good', 'application']","['good', 'application']",['application'],0.7,0.6000000000000001,positive,0.4404,positive
5c2b2e61-c9d4-404c-bde3-71a3e7b1b873,v. good,4,2025-07-27,2025,7,Awash,Awash Bank,tfk hmd,0,7,Google Play,positive,v. good,"['v.', 'good']","['v.', 'good']",[],0.7,0.6000000000000001,positive,0.4404,positive
00d1d4b9-1015-451c-af30-61029e053961,better it,4,2025-07-26,2025,7,Awash,Awash Bank,Abdu Hussen,0,9,Google Play,positive,better it,"['better', 'it']",['better'],[],0.5,0.5,positive,0.4404,positive
8dc2503b-f093-421f-ba57-4684490e54e3,not safe to use but good and fast to transfer,1,2025-07-26,2025,7,Awash,Awash Bank,Yitbarek,6,45,Google Play,negative,not safe to use but good and fast to transfer,"['not', 'safe', 'to', 'use', 'but', 'good', 'and', 'fast', 'to', 'transfer']","['safe', 'use', 'good', 'fast', 'transfer']",[],0.21666666666666665,0.5666666666666668,positive,0.4848,positive
9e2c713d-dece-4b66-9b93-43914447ee8b,I realy like the app it so simple and user friendly,5,2025-07-26,2025,7,Awash,Awash Bank,Ebrahim Seid,4,51,Google Play,positive,i realy like the app it so simple and user friendly,"['i', 'realy', 'like', 'the', 'app', 'it', 'so', 'simple', 'and', 'user', 'friendly']","['realy', 'like', 'app', 'simple', 'user', 'friendly']","['app', 'user']",0.1875,0.4285714285714286,positive,0.6908,positive
aca61021-c004-4216-9e78-7ef978350d0c,waw🇪🇹🙏🙏🙏👍👍👍🥰🥰🥰,5,2025-07-26,2025,7,Awash,Awash Bank,sientayhu haile,0,14,Google Play,positive,waw🇪🇹🙏🙏🙏👍👍👍🥰🥰🥰,['waw🇪🇹🙏🙏🙏👍👍👍🥰🥰🥰'],['waw🇪🇹🙏🙏🙏👍👍👍🥰🥰🥰'],['waw'],0.0,0.0,neutral,0.0,neutral
8bde93d8-9ddd-4fc4-9295-5b78df0dcd49,it's easy and available to use,5,2025-07-26,2025,7,Awash,Awash Bank,Nejat Abdulsemed,1,30,Google Play,positive,it's easy and available to use,"[""it's"", 'easy', 'and', 'available', 'to', 'use']","['easy', 'available', 'use']",[],0.4166666666666667,0.6166666666666667,positive,0.4404,positive
1cf9ff66-997a-4246-8d42-01f2ab23764f,good job,5,2025-07-25,2025,7,Awash,Awash Bank,Mekbeb Girma,0,8,Google Play,positive,good job,"['good', 'job']","['good', 'job']",['job'],0.7,0.6000000000000001,positive,0.4404,positive
a4fce3fa-54d0-4a4a-97f4-5d76d268c554,BEST BANK IN ETHIOPIA,5,2025-07-25,2025,7,Awash,Awash Bank,Bedru Nesro,0,21,Google Play,positive,best bank in ethiopia,"['best', 'bank', 'in', 'ethiopia']","['best', 'bank', 'ethiopia']",[],1.0,0.3,positive,0.6369,positive
1998d3b8-61fc-4219-97fd-d3def4d4419b,excellent,5,2025-07-24,2025,7,Awash,Awash Bank,Gebru Kibebu,0,9,Google Play,positive,excellent,['excellent'],['excellent'],[],1.0,1.0,positive,0.5719,positive
e126d880-ebb3-4013-ad52-28c1e2eee9fe,this app is greet,4,2025-07-24,2025,7,Awash,Awash Bank,Tofik,0,17,Google Play,positive,this app is greet,"['this', 'app', 'is', 'greet']","['app', 'greet']","['app', 'greet']",0.0,0.0,neutral,0.3182,positive
5ce5d2a8-a13c-4508-b13c-f1a6d6290920,Very attractive and functional app,5,2025-07-23,2025,7,Awash,Awash Bank,Samson Debela,0,34,Google Play,positive,very attractive and functional app,"['very', 'attractive', 'and', 'functional', 'app']","['attractive', 'functional', 'app']",['app'],1.0,1.0,positive,0.4927,positive
2793f9fe-438f-4053-beda-c32103a697df,what is the reason can not run with Android brigage,1,2025-07-23,2025,7,Awash,Awash Bank,Baharu Baharu baharu,2,51,Google Play,negative,what is the reason can not run with android brigage,"['what', 'is', 'the', 'reason', 'can', 'not', 'run', 'with', 'android', 'brigage']","['reason', 'run', 'android', 'brigage']","['reason', 'brigage']",0.0,0.0,neutral,0.0,neutral
b83a6d70-e8e6-4ca7-8679-e51f02f8df63,best,5,2025-07-22,2025,7,Awash,Awash Bank,Adugna Ayele,0,4,Google Play,positive,best,['best'],['best'],[],1.0,0.3,positive,0.6369,positive
f559c0c0-d368-4eba-a2d5-9290d39cecaf,interesting app,5,2025-07-22,2025,7,Awash,Awash Bank,Tamirat Girma,0,15,Google Play,positive,interesting app,"['interesting', 'app']","['interesting', 'app']",['app'],0.5,0.5,positive,0.4019,positive
9e621c32-3030-4379-96dd-25eaf413cee5,I can 't update/enable the app,2,2025-07-22,2025,7,Awash,Awash Bank,MUHAMMED AHMED,0,30,Google Play,negative,i can 't update/enable the app,"['i', 'can', ""'t"", 'update/enable', 'the', 'app']","[""'t"", 'update/enable', 'app']","['t', 'update', 'app']",0.0,0.0,neutral,0.0,neutral
7b6f2ecd-cc57-4879-8add-b4ddc13e52a3,its good,5,2025-07-22,2025,7,Awash,Awash Bank,Abebe Lema,0,8,Google Play,positive,its good,"['its', 'good']",['good'],['good'],0.7,0.6000000000000001,positive,0.4404,positive
0b18283c-f714-40ad-bd26-b5df551f1ed1,best,5,2025-07-22,2025,7,Awash,Awash Bank,Jemal33 Yahyaa,0,4,Google Play,positive,best,['best'],['best'],[],1.0,0.3,positive,0.6369,positive
084dba18-46aa-4b23-83f9-8e12ba943ebf,perfect!,5,2025-07-22,2025,7,Awash,Awash Bank,Akesa Negasa,0,8,Google Play,positive,perfect!,['perfect!'],['perfect!'],[],1.0,1.0,positive,0.6114,positive
07f90b44-3d8e-45cd-aae3-616b2e2e257a,its interesting,5,2025-07-21,2025,7,Awash,Awash Bank,Em Manuel,0,15,Google Play,positive,its interesting,"['its', 'interesting']",['interesting'],[],0.5,0.5,positive,0.4019,positive
6cbe7e22-84b2-4bd6-a0bc-3b63dcd3a6bc,the best mobile banking app ever made in Ethiopia,5,2025-07-21,2025,7,Awash,Awash Bank,Adbaru Getachew,1,49,Google Play,positive,the best mobile banking app ever made in ethiopia,"['the', 'best', 'mobile', 'banking', 'app', 'ever', 'made', 'in', 'ethiopia']","['best', 'mobile', 'banking', 'app', 'ever', 'made', 'ethiopia']","['banking', 'app']",1.0,0.3,positive,0.6369,positive
052f175d-e040-44a3-a839-fab34c67ad29,"fast, easy to access",5,2025-07-21,2025,7,Awash,Awash Bank,Tadalech Eshetu,0,20,Google Play,positive,"fast, easy to access","['fast,', 'easy', 'to', 'access']","['fast,', 'easy', 'access']",['access'],0.31666666666666665,0.7166666666666667,positive,0.4404,positive
a955963b-5bbb-4d18-a39f-82bb36757ed3,"Very good and easily access,secure ,good privacy APP",5,2025-07-20,2025,7,Awash,Awash Bank,melkamu bekele,103,52,Google Play,positive,"very good and easily access,secure ,good privacy app","['very', 'good', 'and', 'easily', 'access,secure', ',good', 'privacy', 'app']","['good', 'easily', 'access,secure', ',good', 'privacy', 'app']","['access', 'privacy']",0.681111111111111,0.737777777777778,positive,0.8422,positive
279c8158-17a9-4b0c-9846-39b0f5b3a146,"I am a developer an am having a lock out while am using USB debug , I have to turn it off and on simultaneously",3,2025-07-20,2025,7,Awash,Awash Bank,Teddy Etline,3,111,Google Play,neutral,"i am a developer an am having a lock out while am using usb debug , i have to turn it off and on simultaneously","['i', 'am', 'a', 'developer', 'an', 'am', 'having', 'a', 'lock', 'out', 'while', 'am', 'using', 'usb', 'debug', ',', 'i', 'have', 'to', 'turn', 'it', 'off', 'and', 'on', 'simultaneously']","['developer', 'lock', 'using', 'usb', 'debug', ',', 'turn', 'simultaneously']","['developer', 'lock', 'USB', 'debug']",0.0,0.0,neutral,0.0,neutral
c82ca930-d125-4f9b-b30e-73e73bd4788c,"The best banking app! Fast, secure, and super convenient.",5,2025-07-20,2025,7,Awash,Awash Bank,Tinsae Kasu,1,57,Google Play,positive,"the best banking app! fast, secure, and super convenient.","['the', 'best', 'banking', 'app!', 'fast,', 'secure,', 'and', 'super', 'convenient.']","['best', 'banking', 'app!', 'fast,', 'secure,', 'super', 'convenient.']","['banking', 'app']",0.48333333333333334,0.5416666666666666,positive,0.8955,positive
